# Generated from Radheef (radheef.siyamex.com) by scripts/build_thesaurus.py — do not edit by hand.
# format: word <TAB> synonym:corpus_count|synonym:count...
އޮށަނި	އޮށެނި:0
އޮށަވަކި	ކަށަވައް:1
އޮށިކެއު	ވޮށިކެޔޮ:0
އޮށެނި	އޮށަނި:6
އޮށޯތުން	ވެށިއޮތުން:0
އޮށް	އެށެ:0|ޖަމަލު:11
އޮށްކަފަ	އެށަކަފަ:0
އޮށްވަޅު	ވަޅުކެނދި:0
އޮށްވަޅުގޮނޑި	ކެށެގެނޑި:0|މަދޮޓިގޮންޑާ:0
އޮށްފަސްކުޅުން	ފަސްއޮށްކުޅުން:0
އޮނބަ	އުނބު:1
އޮނަ	އޮނު:1
އޮނި	އޮނިގަނޑު:28
އޮނިފަން	މުޅޯށި:2
އޮނިގަނޑު	އޮނި:0
އޮނު	އޮނަ:0
އޮނުހިރި	ފެމުނުގާ:0
އޮނުހުއި	އިބިލީހާބުރު:0
އޮނުފަޅިފީރު	ހޮޅިފީރު:0
އޮނުގަނޑުތޮޅި	ދުއްރަތޮޅި:0
އޮރާ	އުރަހަ:53
އޮރިޔާން	ޢައިބު:13
އޮރިޔާންކުރުން	ފޮށާނެގުން:0
އޮރުދޫ	އޮރުދޫބަސް:0
އޮރުދޫބަސް	އޮރުދޫ:1
އޮބި	ތެލެފެލަނެދަތި:0|ތެޔޮހިޔާފެލަގަނޑަ:0|ތެޔޮހިޔާފެލާގަނޑު:0|ތެޔޮއޮބި:0
އޮބޮފިލި	ދެފުށުފިލި:0
އޮޅަލި	ދަހައި:0
އޮޅިފޭލި	އޮޅިފޭލިސާޓަނު:0
އޮޅިފޭލިސާޓަނު	އޮޅިފޭލި:0
އޮޅު	އޮޑެ:0|އޮޑޮ:0
އޮޅުންބޮޅުން	ހާލިބާލި:0
އޮޅުމަސް	އޮޅުމަސްލަނޑާ:0|އޮޑޮމަހަ:0
އޮޅުމަސްލަނޑާ	ނިދިބޮނދަ:0|އޮޅުމަސް:0
އޮޅުފަތި	ކަށަފަތި:0
އޮޅުދޫކަރަ	ލަންކާ:15|ސަރަންދީބު:2
އޮޅޯއަށި	ހޮޅުއަށި:12
އޮއިކާށި	މޫދިވައްކައިށި:0|މޫދުވައްކައިށި:0|މޫދުވައްކައުޓި:0
އޮއިކާލި	ހިކާދުރުކުރި:0
އޮއިވަރު	އޯވަރޮ:0
އޮއިމަތީރޮނޑު	ކަޅުރޮނޑު:0
އޮއިދަނޑި	އަސްދަނޑި:0
އޮއްސައިލުން	އަޅައިލުން:1
އޮއްޓަރު	ބަމަރި:0
އޮއްޓަކަ	ވާވޮށި:1
އޮމާން	ދުވަޅަ:0
އޮމާމަސް	މަދުގަނޑު:0
އޮމާލުން	ކައްސައިލުން:0
އޮފި	ކަފި:26
އޮފިލުން	ގޮފިލުން:0
އޮފިސަރު	ހަފުސަރު:0
އޮފީސް	ހަފީސް:0
އޮފު	ދަޅަ:0
އޮފުއެރުވުން	އޮފުލުން:0
އޮފުލާބޮލި	ކުނބޯބޮލި:0
އޮފުލުން	އޮފުއެރުވުން:0
އޮފްކާރު	އައުކަން:0
އޮލަނބުކުރުން	ތެދުކުރުން:0
އޮލަކަން	ބޮލިކަން:0
އޮލަމިން	މިން:34
އޮލަފުށް	ހިމުންފުށް:0
އޮލި	އޯލޭ:0|ތޮށަލި:1
އޮގަރު	ރުކުރާ:10
އޮޑަކަޅުހުޓެ	އުދަލިކަޅުއޮށް:0
އޮޑަވެމެ	ކިރުޅިޔަވެން:0
އޮޑަލާ	އޮޑާ:2
އޮޑާ	އޮޑަލާ:0
އޮޑި	ވެޑި:0|ވޮއްޑާ:0|ދޯއި:0
އޮޑިހަނު	ވޮޑިހެން:0
އޮޑިކޭ	ވޮޑިކަންސޫފި:0
އޮޑިކޮޅުމަސް	ދޮންނޫމަސް:4
އޮޑިވަޅު	ވެޑިވަޑޮ:0
އޮޑިމަތި	ދަތުރުމަތި:0
އޮޑިތާންކަލޭގެ	ވެޑިތަންކަލޯ:0
އޮޑެ	އޮޅު:13
އޮޑޮ	އޮޅު:13
އޮޑޮމަހަ	އޮޅުމަސް:0
އޯބޯފިލި	ދެމޭފިލި:0
އޯވަ	ކުނބުރު:9
އޯވަރޮ	އޮއިވަރު:6
އޯވަކި	ކުނބުރު:9
އޯތް	އޭ:768|އޮހޯތް:0
އޯލަ	ތޮށަލި:1|ޔޯލަ:0
އޯލަވާހަކަ	ކީކާ:0|ޔޯލަވާހަކަ:0
އޯލޭ	އޮލި:0
އޯގާވުން	އޯގާވެރިވުން:0
އޯގާވެރި	ހެޔޮލަފާ:4|ހޮބަ:0|އޯގާވެތި:0|މޫނުއަލި:0
އޯގާވެރިކަން	ހިތްހެޔޮކަން:0|ހެޔޮލަފާކަން:0|ރަޙްމު:1
އޯގާވެރިވުން	ހެޔޮލަފާވުން:0|އޯގާވުން:0|އޯގާވެތިކަން:0|ދަރުމަވެރިވުން:0
އޯގާވެތި	އޯގާވެރި:5
އޯގާވެތިކަން	އޯގާވެރިވުން:0
ވަހަކާނި	ވަސްކަނި:0
ވަހި	އަވަރު:0
ވަހުކާންނު	ވަސްކަނި:0
ވަހުމުންޑާ	ވަސްމުޑި:0
ވަހުތާނަ	ވަހުތާން:2
ވަހުތާން	ވަހުތާނަ:0
ވަހުތޮނަ	ވަސްކަނި:0
ވަށަހުނގުލީ	ވަށަނގުލި:0
ވަށަނގުލި	ވަށަހުނގުލީ:0|ވަށޮހުގުލި:0|ވަޓަގުލެ:0
ވަށަބިޅި	ވަށަބުޅި:0
ވަށަބުޅި	ވަށަބިޅި:0|ވަށްބިޅި:0
ވަށައިދެމި	ފޮތިގަނޑު:0
ވަށައިލުން	ވަޓައިލުން:0
ވަށަމިން	ބުރުމިން:0|ވަޓެމިނެ:0
ވަށަފަތް	ތާފަތް:0
ވަށި	ވަޓި:0
ވަށެތި	ފުވައް:6
ވަށޮ	ވަށް:11
ވަށޮހުގުލި	ވަށަނގުލި:0
ވަށޮކަތިރި	ވަށްތިޔަރަ:0
ވަށޮތޭރަ	ވަށްތިޔަރަ:0
ވަށް	ވަށޮ:0|ވަޓަ:0|ވަޓެ:0
ވަށްބިޅި	ވަށަބުޅި:0
ވަށްކަރު	ވަޓެކަރެ:0
ވަށްފުފުޅި	ވަށްފޮފަޅި:0
ވަށްފޮފަޅި	ވަށްފުފުޅި:9
ވަށްތިޔަރަ	ވަށޮކަތިރި:0|ވަށޮތޭރަ:0|ވަޓަތޭރަ:0
ވަނދު	ވަނދޮ:0
ވަނދުވުން	ވަނދޮވުން:0
ވަނދޮ	ވަނދު:0
ވަނދޮވުން	ވަނދުވުން:0
ވަނަ	ފޮތްބައި:1
ވަނަޅި	ހިކި:36
ވަނަވަރު	ވަނެވަރެ:0|ސަނަތު:0
ވަނި	ވަނިޔާ:0
ވަނިވަތާ	ވަނޮޅު:0
ވަނިޔާ	ވަނި:6
ވަނުން	އެތެރެވުން:2
ވަނެ	ވަން:32
ވަނެވަރެ	ވަނަވަރު:53
ވަނޮޅު	ވަނިވަތާ:0
ވަން	އުރުން:2|ވަނެ:0
ވަންހަ	ނަސްލު:163|ވަންގަ:0|ޖަދު:0|ޚާންދާނު:1|ޤަބީލާ:10
ވަންހަނާ	ނާރުރާހަ:0|ރާހަ:0|ރާވާ:11
ވަންހަނާކުރުން	ވަންހަނާކެޑުން:0
ވަންހަނާކެޑުން	ވަންހަނާކުރުން:0
ވަންހަނާވުން	ސިއްރުވުން:0
ވަންކާރަ	ހަނދުވަރު:10|ވަންކާރު:0
ވަންކާރު	ވަންކާރަ:0
ވަންތަ	ދަރުމަވަންތަ:56
ވަންގަ	ވަންހަ:3
ވަރަ	މިއަމައްތަ:0|ފިޔަ:6
ވަރަހަ	ވަރަށް:3016
ވަރަށް	ވަރަހަ:0|މާ:135
ވަރަންނަ	ފޮފަޅި:0
ވަރަބަވި	ހަލުއި:3
ވަރަދާނަ	ހަނގުރާމަ:187
ވަރަޢަވެރި	ތަޤްވާވެރި:8
ވަރިހަމަ	ވައްރާ:0
ވަރިންމަ	ބާއިންބަ:0
ވަރިކުރުން	ހުއްޓުން:19
ވަރިކެނޑުން	މައިފިއްލުން:0
ވަރިފުށް	އެތެރެފުށް:1
ވަރު	ވަރޮ:0|ފަންތި:0|ގުރޫޕް:32
ވަރުހެސަ	ވަރުގަދަ:179
ވަރުނަބު	އަލިމަސް:8
ވަރުނީސް	ވަރޮނީސް:0
ވަރުރަކީ	ގަދަފަދަ:25
ވަރުބަލި	ވަރުދެރަ:0|ލަހި:0
ވަރުބަލިކަން	ބުރަހެލިކަން:0|ލަހިކަން:0
ވަރުބަލިވުން	ބަލިވުން:3|ބުރަހެލިވުން:0|ކަނދުވުން:0|ލަހިވުން:0
ވަރުބެލުން	ވަރޮބެލުން:0
ވަރުކަނދު	ވަރޮކަނދޮ:0
ވަރުއެރުން	ވަރެއެރުން:0
ވަރުވުން	ވަރެވުން:0
ވަރުދެރަ	ބަލިކަށި:8|ވަރުބަލި:2
ވަރުގަދަ	ވަރުހެސަ:0
ވަރެއެރުން	ވަރުއެރުން:0
ވަރެވުން	ވަރުވުން:0
ވަރޮ	ވަރު:65
ވަރޮނީސް	ވަރުނީސް:0
ވަރޮބެލުން	ވަރުބެލުން:0
ވަރޮކަނދޮ	ވަރުކަނދު:1
ވަޅަ	ވަޅު:21
ވަޅި	ކަޓާރި:0|ވަޅު:21|ވާޅި:0
ވަޅިއެއް	މަސްވަޅި:0
ވަޅިމަތި	ބޮނބިފަޅި:2
ވަޅު	ވަޅަ:0|ވަޅި:2|ވަތާރުނަ:0|ވަޑަ:0|ވަޑާ:0|ވަޑެ:0|ވަޑޮ:0|ވޮޅު:0
ވަޅުހިއްތަން	ވަޅޮހިއްތަން:0
ވަޅުކާފަ	ފީފަންދޮރޮއި:0
ވަޅުކެނދި	އޮށްވަޅު:0
ވަޅުކޭ	ލޮނުމެހި:0
ވަޅުކޮނުން	ވަޑޮކެނުން:0
ވަޅުކޮޓަރި	ފެންކޮޓަރި:0
ވަޅުފެހި	ވަޑުފެހެލާ:0|ވަޑެފެހި:0|ވަޑޮފެހެލަ:0
ވަޅުދޮށް	ވަޑަކަނދަ:0|ވަޑޮކަނދޮ:0
ވަޅުލުން	ބިންކުރުން:0|ވަޑިލުން:0|ވަޑުލުން:0|ފުންކުޅައިން:0
ވަޅުގަނޑު	ފާރު:73
ވަޅޮހިއްތަން	ވަޅުހިއްތަން:0
ވަޅޮމޮއްޓާ	އުޅަނބޮށި:0
ވަޅޯ	ވެޑުލް:0
ވަޅޯވުން	ވެޑުލްވުން:0|ފޯރިކެނޑުން:0
ވަޅޯމަސް	ވަޑެލެމަހަ:0
ވަކަހަރު	ދިޔަހަރު:0
ވަކަރު	ވަކަރޮ:0
ވަކަރޮ	ވަކަރު:3
ވަކާ	ބުޑުވައް:0
ވަކި	ފުލުސްޓޮޕް:0
ވަކިހޫ	ވަކިފޫ:8
ވަކިއެޅުން	ވަކިއެޑުން:0
ވަކިއެޑުން	ވަކިއެޅުން:0
ވަކިވަރަކަށްވުރެ	ތަންކޮޅެއް:82
ވަކިވަކިކުރުން	ރޫޅައިލުން:0
ވަކިވަކިވުން	ރޫޅުން:0
ވަކިވަކީން	ބައިބަޔަށް:32
ވަކިވުން	އެކަހެރިވުން:0|މަޙްރޫމުވުން:0|ފޭވުން:0
ވަކިވެފައި	ފިއެވި:0
ވަކިފުލް	ވަކިފޫ:8
ވަކިފޫ	ވަކިހޫ:0|ވަކިފުލް:0
ވަކިލާރި	ސިއްލަރު:0
ވަކެ	ބުޑުވައް:0
ވައަތް	ވާތް:44
ވައި	ސޫރެވިރި:0
ވައިހިނދުން	ދަހަނގުވުން:0
ވައިހިފުން	ވައިގަތުން:0
ވައިހުޅި	ވައިހޮޅި:0
ވައިހޮޅި	ވައިހުޅި:0
ވައިނިވާ	ވައިފުޅަ:0
ވައިނޮޅި	ނޭވާހޮޅި:0|ނޮޅި:23|ވާނެޅި:0
ވައިކޮޅުވުން	ނެގިމަޑުވުން:0
ވައިވަރުވުން	ވައިވަރޮވުން:0
ވައިވަރޮވުން	ވައިވަރުވުން:0
ވައިވުން	އާވާރާވުން:0
ވައިމަތި	އިދަމަތި:0
ވައިފިލާ	ބޮނޑެވާމާވާ:0|އިރިބެދެލި:0|އިރުބެދެލި:0|ވައިފެލާ:0|ވާތެޅާ:0
ވައިފުޅަ	ވައިނިވާ:0
ވައިފުޅި	ގޭސްފުޅި:0
ވައިފެލާ	ވައިފިލާ:0
ވައިފޮރިކެ	ފޮރިކެ:1
ވައިތެލް	ވައިތެޔޮ:0
ވައިތެޔޮ	ވައިތެލް:0
ވައިގަތުން	ވައިހިފުން:1
ވައިގުގުލް	ވައިގުގޫ:13
ވައިގުގޫ	ވައިގުގުލް:0|ވައިގޫލަ:0
ވައިގޫލަ	ވައިގުގޫ:13
ވައިސަރި	ވައިސަރިވާ:0
ވައިސަރިވާ	ވައިސަރި:0
ވައު	އިލޮށި:0|ވަލެ:0
ވައުހޯލި	މާކަނާހޯލި:0
ވައުބަލި	ވައުލްބަލި:0|ވަވަލެވައި:0|ވާބަލި:7
ވައުކަން	ވާކަން:15|ފަވާތެތުރަ:0
ވައުމަންކަން	ވާމަންކާ:0|ވާމަންކާދާނޑި:0
ވައުމަކުނު	ވާމަކުނު:0|ވާމަކުޑު:0
ވައުލްބަލި	ވައުބަލި:0
ވައުލްވުން	ބާރުދިއުން:3
ވައްރާ	ވަރިހަމަ:2
ވައްބަސް	ހުޅަތް:0
ވައްކަން	ފައުތެތުރަ:0
ވައްކާރަ	ހަނދުވަރު:10
ވައްތަރަ	ވައްތަރު:175
ވައްތަރު	ވައްތަރަ:0|ވައްތަރެ:0|ވައްތެރެ:0|ލެކެ:0
ވައްތަރުކަން	އެއްގޮތްކަން:4
ވައްތަރެ	ވައްތަރު:175
ވައްތެރެ	ވައްތަރު:175
ވައްގަނޑު	ވައްގަނޑޮ:0|ވައްގަޑެ:0
ވައްގަނޑޮ	ވައްގަނޑު:4
ވައްގަޑެ	ވައްގަނޑު:4
ވައްސައިލުން	ބައްސައިލުން:0
ވައްޓަފާޅި	ފާޑު:4
ވައްޕައި	އިހާވައް:1
ވައްޖިދުވާތާރަ	ވަޖިދުވާތާރަ:0
ވައްޖިދުވުން	ވަޖިދުވުން:2
ވައްޖެހުން	ވަތްޖެހުން:0
ވަވަލަ	ވަވެލާ:0
ވަވަލެވައި	ވައުބަލި:0
ވަވެލާ	ވަވަލަ:0
ވަވެލެދަޅި	އިހާގޮނޑި:0
ވަވެލެގޮރެ	ކަނަކުރި:0
ވަފާތު	މަރު:21
ވަފާތުވުން	މަރުވުން:20
ވަފާތެރި	އިޚްލާޞްތެރި:124|ތެދުވެރި:15
ވަފާތެރިކަން	ތެދުވެރިކަން:5
ވަފާތެރިވުން	ހިތްސާފުވުން:0
ވަދުނަނު	ވަދެނަނެ:0
ވަދުބުޅި	ވަދޮބިޅި:0
ވަދުމަސް	ވަދޮމަހަ:0
ވަދުފަތް	ވަދެފަތެ:0
ވަދެނަނެ	ވަދުނަނު:0
ވަދެފަތެ	ވަދުފަތް:0
ވަދޮބިޅި	ވަދުބުޅި:0
ވަދޮމަހަ	ވަދުމަސް:0
ވަތައި	ޓަކައި:100
ވަތަލައަޑާ	ވަތެލިގަނޑު:0
ވަތަލި	ވަތެލި:0
ވަތާ	ވަތް:6
ވަތާރުނަ	ވަޅު:21
ވަތާތެރެޔާ	ވަތުތެރެ:0
ވަތިކަންގަނޑަ	ދަށުކަންގަނޑު:0
ވަތިވެޑި	ވަތުއޮޑި:0
ވަތިތާށި	ވަތުތަށި:0
ވަތިޖެހުން	ވަތުޖެހުން:0
ވަތުކިބަ	ދަށުކިބަ:0
ވަތުއޮޑި	ވަތިވެޑި:0
ވަތުތަށި	ވަތިތާށި:0
ވަތުތެރެ	ވަތާތެރެޔާ:0
ވަތުގައިހިފުން	ތަތްވުން:1
ވަތުޖެހުން	ވަތިޖެހުން:0
ވަތެލި	ވަތަލި:0
ވަތެލިގަނޑަ	ވަތެލިގަނޑު:0
ވަތެލިގަނޑު	ވަތަލައަޑާ:0|ވަތެލިގަނޑަ:0|ވަތެލިގަޑާ:0
ވަތެލިގަޑާ	ވަތެލިގަނޑު:0
ވަތް	އަގު:68|ވަތާ:0
ވަތްހެޔޮތޯބެލުން	ދިޔަބެލުން:0
ވަތްކެނޑުން	ގުޅުންކެނޑުން:2
ވަތްގާ	ތިލަވަތްގައު:0
ވަތްޖެހުން	ވައްޖެހުން:0
ވަލަދާނަ	އޫދު:1
ވަލިކޮތަރު	ވަލުކޮތަރު:0
ވަލިތެރެ	ވަލުތެރެ:1
ވަލުކަފަ	ފަސްކަފަ:0
ވަލުކޮތަރު	ވަލިކޮތަރު:0
ވަލުމިރިހި	ވަލުމިރިހެ:0
ވަލުމިރިހެ	ވަލުމިރިހި:0
ވަލުދެވި	ގާހުލި:0
ވަލުތެރެ	ވަލިތެރެ:0
ވަލެ	ވައު:2
ވަލެފަޓެ	ވާފަށް:6
ވަލްވެނދޮވުން	ވާވެއްދުން:0
ވަލްފަށޮ	ވާފަށް:6
ވަލްދެމުން	ވާދެމުން:2
ވަގު	ވަގެ:0|ވަގޮ:0
ވަގުން	ހޯރު:0
ވަގުވުން	ވަގޮވުން:0
ވަގުފުރޭތަ	ވަގޮފެރޭތަ:0
ވަގުތު	އިރު:511|މޫސުން:22|ފުރުޞަތު:264|ތަންވަޅު:1
ވަގުތުކޮޅު	މުހުލަތު:0
ވަގުތުވުން	ތަންވަޅުވުން:0
ވަގެ	ވަގު:6
ވަގޮ	ވަގު:6
ވަގޮވުން	ވަގުވުން:0
ވަގޮފެރޭތަ	ވަގުފުރޭތަ:0
ވަގޮޖެހުން	ބޮނދުން:0
ވަސީލަތް	ސަބަބު:115
ވަސްކަށި	ނޭވާފެލަ:0
ވަސްކަނި	ވަހަކާނި:0|ވަހުކާންނު:0|ވަހުތޮނަ:0
ވަސްކެނޑުން	ވަސްފިލުން:0
ވަސްކޮޅުއެރުވުން	ބޭއްވުން:40
ވަސްއެހުން	ވަސްގަތުން:0
ވަސްވާސްބަލި	ޝައްކުބަލި:0
ވަސްމީރު	މީރުވަސްދުވާ:3
ވަސްމުޑި	ވަހުމުންޑާ:0
ވަސްފިލުން	ވަސްކެނޑުން:0
ވަސްތިރި	ފިރިހެން:410
ވަސްގަތުން	ވަސްއެހުން:0
ވަޑަ	ވަޅު:21
ވަޑަކަނދަ	ވަޅުދޮށް:0
ވަޑާ	ވަޅު:21
ވަޑާންކަށި	ކޮނި:0
ވަޑާންކުރުން	ވަޑާންކެރުން:0
ވަޑާންކެރުން	ވަޑާންކުރުން:7
ވަޑިން	ވަޑިއުން:0
ވަޑިއުން	ވަޑިން:4
ވަޑިފަތި	ވަޑިފަތިގަނޑޮ:0
ވަޑިފަތިގަނޑު	ކޯނުފަތިގަނޑު:0
ވަޑިފަތިގަނޑޮ	ވަޑިފަތި:0
ވަޑިލުން	ވަޅުލުން:3
ވަޑުފެހެލާ	ވަޅުފެހި:0
ވަޑުލުން	ވަޅުލުން:3
ވަޑެ	ވަޅު:21
ވަޑެފެހި	ވަޅުފެހި:0
ވަޑެލެމަހަ	ވަޅޯމަސް:1
ވަޑޮ	ވަޅު:21
ވަޑޮކަނދޮ	ވަޅުދޮށް:0
ވަޑޮކެނުން	ވަޅުކޮނުން:0
ވަޑޮފެހެލަ	ވަޅުފެހި:0
ވަޒީރުކަން	ފުރަދާނަކަން:0
ވަޓަ	ވަށް:11
ވަޓައިލުން	ވަށައިލުން:0
ވަޓަތޭރަ	ވަށްތިޔަރަ:0
ވަޓަގުލެ	ވަށަނގުލި:0
ވަޓި	ވަށި:1
ވަޓެ	ވަށް:11
ވަޓެކަރެ	ވަށްކަރު:0
ވަޓެމިނެ	ވަށަމިން:8
ވަޖިދުވާތާރަ	ވައްޖިދުވާތާރަ:0
ވަޖިދުވުން	ވައްޖިދުވުން:0
ވާ	ބަގަޅު:0
ވާހަކަ	ކަހަ:0
ވާހަކަވުން	ޚަބަރުވުން:0
ވާހަކަދެއްކުން	ހޮއްލުން:0
ވާހައިރި	ގަރަހިތަ:2
ވާހައްޕަޑަ	ހުއިފިލަނޑާ:6
ވާހި	ހެދުން:116
ވާނާލުން	ވާނުލުން:0
ވާނުލުން	ވާނާލުން:0|ވާންލުން:0
ވާނެޅި	ވައިނޮޅި:20
ވާން	ވާންގާ:0|ވާންޖެހުން:0
ވާންލުން	ވާނުލުން:0
ވާންގާ	ވާން:25|މުލެވިއްދާ:0|މުލެވެދި:0
ވާންޖެހުން	ވާން:25
ވާރި	ތޭރަވާ:1
ވާރު	ވާރޮ:0|މައިވާރު:0
ވާރުތަވެރިޔާ	ކަބާކީރު:0
ވާރެހި	ވާރޭ:36
ވާރެހިވެލާ	ވާރޭވިލާ:1
ވާރެހިގެރުން	ވާރޭވެހުން:0
ވާރޭ	ކެރި:2|ވާރެހި:0
ވާރޭވިލާ	ވާރެހިވެލާ:0|ވިއްސާރަވިލާ:0
ވާރޭވެހުން	ކެރިވެހުން:0|ކެރިފޭބުން:0|ވާރެހިގެރުން:0|ވާރޭގެރުން:0|ފެންވެހުން:0|ގެރުން:0
ވާރޭފެން	ތައިރާ:0
ވާރޭގެރުން	ވާރޭވެހުން:0
ވާރޮ	ވާރު:7
ވާބަތް	ބީނިބަތް:0
ވާބަލި	ވައުބަލި:0|ވާގިނެތޭބަލި:0
ވާޅި	ވަޅި:2
ވާޅުވުން	ތެއޮޅުވުން:0
ވާކަން	ވައުކަން:0
ވާއްޕަ	އިހާގޮނޑި:0
ވާވަޓި	ވާވޮށި:1
ވާވެއްދުން	ވަލްވެނދޮވުން:0
ވާވެލާވެލި	ވެލާވެލި:0
ވާވޮށި	އޮއްޓަކަ:0|ވާވަޓި:0|ވާވޮޓި:0
ވާވޮޓި	ވާވޮށި:1
ވާމަންކާ	ވައުމަންކަން:0
ވާމަންކާދާނޑި	ވައުމަންކަން:0
ވާމަކުނު	ވައުމަކުނު:0|މަކުނު:10
ވާމަކުޑު	ވައުމަކުނު:0
ވާފަށް	ވަލެފަޓެ:0|ވަލްފަށޮ:0
ވާފަތް	ހުއިފަތް:0
ވާދަ	ގަޅަ:0
ވާދެމުން	ވަލްދެމުން:0
ވާތެޅާ	ވައިފިލާ:0
ވާތް	ވައަތް:2|ލޮނަށްލާއަތް:0
ވާތްފަރާތް	ހަތަރުފަރާތް:0|މާއޮނިފަރާތް:0
ވާލަންމަޑި	ވާލުމަޑި:0
ވާލިފުޅު	ފެމުނު:36
ވާލުމަޑި	ވާލަންމަޑި:0
ވާލް	އެހީތެރިޔާ:24
ވާގަނޑުނޮޅި	ދުންބޯނޮޅި:0
ވާގި	އެހީ:92
ވާގިނެތޭބަލި	ވާބަލި:7
ވާގިއެރުން	ބާރުއެރުން:0
ވާގިވެރި	ބާރުއަޅައިދޭ:9
ވާގިވެރިވުން	އެހީވުން:1
ވާގިދިނުން	އެހީވުން:1
ވާގިދެރަވުން	ބާރުދެރަވުން:3
ވާސް	ފުޅައު:0
ވާޓަރުފަސް	ވާޓަރުފީސް:0
ވާޓަރުފީސް	ވާޓަރުފަސް:0
ވާޓު	ޓައްޕު:0
ވާޞިލުވުން	ފޯރުން:9
ވިހަ	ވެހަ:0|ވެހެ:0
ވިހަބަށި	ކަށިބަށި:0|ވެހަބަށި:0|ގަރުބަށި:0
ވިހަބުރު	ވެހަކޮށްލާނި:0
ވިހަކަން	ވެހަކަން:0
ވިހަކެކުރި	ވެހަކިކިރި:0|ވެހަކެކެރި:0
ވިހައިރިލި	ގަރަހިތަ:2
ވިހައިގަދަވުން	ދުޅަހެއިވުން:0
ވިހައޮށް	ވެހައޮޓެ:0
ވިހަވުން	ވެހަވުން:0
ވިހަފުރުއް	ރުއްބުޑުފިލާ:0
ވިހަދަނޑި	ވެހަދަނޑިޔާ:0
ވިހަލަގޮނޑި	ހަންޑިކައްޓަލަ:0|ނީލަންގޮނޑި:0|ވެހަނަފިލާގޮނޑި:0|ވެހަތާން:1|ވެހަތެން:0|ވެހެނަގިލާގޮނޑި:0
ވިހަގިގުނި	ވެހަގިގިނި:0|ތޮރަގިގުނި:0|ގިގުނިގަސް:0
ވިހާރަކަ	ވެހާރަކަ:0
ވިހާލިވުން	ހާވިޔާވުން:0
ވިހިނިފަޓާ	ވިހޭފަށް:0
ވިހުރުވުން	ބުރުއްސުން:0
ވިހެއުން	ވެހުން:2|ދަރިމައިވުން:4|ގޭގާވުން:0
ވިހޭފަށޮ	ވިހޭފަށް:0
ވިހޭފަށް	ވިހިނިފަޓާ:0|ވިހޭފަށޮ:0
ވިހޭގެދަރު	ފެންދަރު:0
ވިނގު	ޅަމިޔަރު:33
ވިނަ	ބުރު:29|ތޮނަ:2
ވިނަޅި	ހިކި:36
ވިނަގަނޑު	ތޮނާޑާ:0
ވިނެވުން	ހޭވުން:0
ވިންދި	ވިންދު:49
ވިންދު	ވިންދި:0
ވިރަ	ފިޔަ:6
ވިރިކެކޭތަކެތި	މަޢުދަން:7|ލޮއި:6
ވިރުން	ގިރުން:1
ވިރުސިކަ	ބޮޑު:1880
ވިރުސިކަމާބާވޮއި	މާބުޅާ:6
ވިކައިގަތުން	ތުކުލިކެނޑުން:0
ވިއަރި	ދަނޑިފަންވަރު:0
ވިއަވަތިކަން	ވިޔަވަތިކަން:0
ވިއަވިހި	ފިޔަވަޅު:34
ވިއަފާރި	ވިޔަފާރި:156
ވިއަސް	ވިޔަސް:194
ވިއާނުވުން	ގޮތްނެތުން:0
ވިއާނުދާ	ނުރަނގަޅު:5
ވިއާވިއާ	އެތަންމިތަން:0
ވިއު	ދަނޑު:7
ވިއްދެކެ	ފުކެއް:3
ވިއްސާރަވިލާ	ވާރޭވިލާ:1
ވިއްސާރަދުނި	ފެންދުނި:0
ވިއްސިވިހާލިވުން	ހާވިޔާވުން:0
ވިދާނަ	ފުށަތް:0
ވިދިވިދިވުން	ފުނޑުފުނޑުވުން:1
ވިދިވިދިގެން	ފުލުފުލުން:0|ޖެހިޖެހިގެން:34
ވިދިގަތުން	ރިއްސައިގަތުން:0
ވިދިޖެހުން	ވިދުން:6
ވިދުން	ވިދިޖެހުން:0|ވިދެޖަހަންނު:0
ވިދުރި	ދަތްވިދުރި:0
ވިދުވަރު	ވިދެވަރެ:0
ވިދެ	ލޯވަޅު:16
ވިދެވަރެ	ވިދުވަރު:4
ވިދެޖަހަންނު	ވިދުން:6
ވިތިރި	ވިތުރި:0
ވިތިރިޔާ	ވިތުރިޔާ:0
ވިތުރި	ވިތިރި:0
ވިތުރިޔާ	ވިތިރިޔާ:0
ވިލަގު	ރޫފަ:4
ވިލާ	ނަކާ:0|ނާކާ:0
ވިލާތުކުންނާރު	ހުތްކުންނާރު:0
ވިލާގަނޑު	ވިލާގަނޑޮ:0
ވިލާގަނޑޮ	ވިލާގަނޑު:0
ވިލި	ބައިބައި:12
ވިލިކައި	ވިސްނުން:24
ވިލު	ވިލް:8|ދޭވަގިރި:0
ވިލުނުރޭ	ވިލޭރޭ:31
ވިލުދޮޅި	ވިލެދޮޅި:0
ވިލެދޮޅި	ވިލުދޮޅި:0
ވިލޭރޭ	ވިލުނުރޭ:0
ވިލް	ވިލު:10
ވިގަނި	ވިގައްޔާ:0
ވިގަނިދުނި	ގިނަވިދުރި:0
ވިގަނިދުނިއެޅުން	ދުނިޖެހުން:0
ވިގައްޔާ	ވިގަނި:5
ވިގުލު	ދަހިވެތި:4
ވިގޫ	ދަހިވެތި:4
ވިސްނައިގަތުން	ދެނެގަތުން:57
ވިސްނުން	ވިލިކައި:0|ދޭހަވުން:1
